Ticker,2023-12-01
KMI,0.006763223842580548
KO,0.0036038237971687086
KR,0.0051081108069665915
L,0.011878056126825808
LDOS,0.009167560024143718
LEN,0.02807327635725597
LH,0.008293655896038218
LHX,0.005253462525291668
LII,0.027606370666020612
LIN,0.016195302176127933
LKQ,0.0005687905079201361
LLY,0.03532633234984876
LMT,0.006764779767089827
LNT,0.0004288951336241468
LOW,0.010217447994501735
LRCX,0.02653236997392342
LULU,0.02545349461711019
LUV,-0.0119773863217831
LVS,0.0013186934550104014
LYB,0.00803874390678622
LYV,0.009508768071419448
MA,0.012099026354908447
MAA,-0.00403514989548864
MAR,0.020374573585861686
MAS,0.015505501961774523
MCD,0.011051349167632576
MCHP,0.015039217708502374
MCK,0.02347116902810845
MCO,0.015650479752903755
MDLZ,0.008487372701675898
MDT,-0.002945151942536378
MET,0.008394023229298287
MGM,0.010896087153053746
MHK,-0.0054983893581427145
MKC,-0.008586717487888872
MLM,0.020037817720318894
MMC,0.01115662128862245
MMM,-0.0036258502464128553
MNST,0.010789957927965258
MO,-0.0006444828649339667
MOH,0.01546212389753358
MOS,-0.0028363629387105614
MPWR,0.02641740904693654
MRK,0.010934457469015163
MS,0.012089546650787987
MSCI,0.013029169877805263
MSFT,0.020091327626662103
MSI,0.01647950529038817
MTB,0.001409796798686145
MTCH,-0.02620079675276533
MTD,5.398902499850495e-05
MU,0.01780580290580777
NDAQ,0.007169466756481441
NDSN,0.012233908311803123
NEE,-0.006909371896614478
NEM,-0.004263175174365386
NFLX,0.01691552114697846
NI,0.002691099683668008
NKE,-0.0014009390370823896
NOC,0.0069924896143644805
NRG,0.02194796177183657
NSC,0.005519197232653763
NTAP,0.015826136641292596
NTRS,0.00019571053086505112
NUE,0.02190224519233305
NVDA,0.0463218728290968
NVR,0.020463757607560428
NXPI,0.017624631987518166
O,0.0005298970803853326
ODFL,0.01957337919475695
OKE,0.014741355977967694
OMC,0.009364186546930482
ON,0.019464762376039328
ORCL,0.013203433827253898
ORLY,0.015876648206002625
OXY,0.010584956977874378
PAYX,0.006957371336567404
PCAR,0.02461833586186423
PCG,0.012661174010974451
PEG,0.0029920289621455792
PEP,0.003896321777889023
PFE,-0.016015855085485677
PG,0.003757607672338195
PGR,0.018566885128702935
PH,0.025218920099425272
PHM,0.038295902951708934
PKG,0.013166015349693921
PLD,0.009871039805593097
PM,0.004414199036979705
PNC,0.007431904675887369
PNR,0.017077846555802478
PNW,0.00023585572409529033
PODD,-0.002860553780761858
POOL,0.009633613543502463
PPG,0.008600869556459922
PPL,0.002453385927838464
PRU,0.01020011193944876
PSA,0.00805280593827759
PSKY,-0.021445548575580706
PTC,0.021183998171533668
PWR,0.03054504368608652
QCOM,0.01262662673367073
RCL,0.032970061067595514
REG,0.008382176589337887
REGN,0.01592949608579791
RF,0.004912855938169323
RJF,0.012012716133599971
RL,0.017820100088325515
RMD,-0.006745340906291868
ROK,0.01073640210722476
ROL,0.012461514349356072
ROP,0.013042308333196398
ROST,0.016828387066324176
RSG,0.015934105646296676
RTX,0.00010915457148248219
RVTY,-0.007214833722777288
SBAC,-0.001012576249357344
SBUX,0.002614348460407317
SCHW,0.007509794934792746
SHW,0.01594351330220227
SJM,-0.0005545391809262303
SLB,0.01232911733111816
SMCI,0.06912537859810222
SNA,0.0163154798568441
SNPS,0.025487892203726596
SO,0.006499048555879624
SPG,0.017123469928920523
SPGI,0.01343599024737737
SRE,0.0048637594043176025
STE,0.007281269495921756
STLD,0.024205694888917193
STT,0.005419854317951368
STX,0.01777227612896074
STZ,0.003725145409391794
SW,0.007734802906391943
SWK,-0.001611624310721327
SWKS,0.0028193594199237117
SYK,0.011385478590036855
SYY,0.0013335425629361101
T,0.0011587737702621432
TAP,0.008227426392191954
TDG,0.026912653270066422
TDY,0.008235508555106137
TECH,0.00010577740622812887
TEL,0.009152760230863399
TER,0.007691522366811459
TFC,-0.0010275205090077965
TGT,-0.0005842641468180015
TJX,0.016314375092134667
TKO,0.0091118477677752
TMO,0.0035428535742335725
TMUS,0.012569711198030182
TPL,0.006403846817083645
TPR,0.00542086732743219
TRGP,0.0216122185111584
TRMB,-0.002882702587404907
TROW,-0.00380633445199283
TRV,0.01076714745439677
TSCO,0.007850135798267897
TSLA,0.015009509440561142
TSN,-0.007006971484594818
TT,0.02442039370436667
TTWO,0.010525664860596941
TXN,0.005184186792106801
TXT,0.011657026124701932
TYL,0.006670720028970688
UAL,-0.0055445183162055
UDR,-0.0022020742955143145
UHS,0.01018558898184969
ULTA,0.012620230028449548
UNH,0.009472979998061603
UNP,0.011757274158136172
UPS,-0.0014129268641013518
URI,0.03256264954422899
USB,0.005218465667719315
V,0.011797493702610996
VLO,0.015350594522307547
VMC,0.01507182859791496
VRSK,0.012287887132333036
VRSN,0.0010001346521370472
VRTX,0.021301334651708456
VTR,0.005607700862946481
VTRS,-0.00019854508256643248
VZ,-0.0019494442166624803
WAB,0.017945136620611653
WAT,0.008528379003350118
WBD,-0.01951827884736059
WDC,0.009375319473070357
WEC,-0.001012035574340365
WELL,0.012151861814224306
WFC,0.011228024598561672
WM,0.01193231190825296
WMB,0.01257872335357383
WMT,0.00695559051834306
WRB,0.012174264435044112
WSM,0.028679955855217727
WST,0.008158136130483223
WTW,0.006638645585795061
WY,0.008398982089920293
WYNN,0.0002519975174888984
XEL,-5.371588803988292e-05
XOM,0.010058361853791924
YUM,0.006260480158774502
ZBH,-0.000619871523886473
ZBRA,-0.005223635591046771
